message_id,message_url,message,date,user_id,username
6367989903214754,https://facebook.com/6367989903214754,"Guede morje. Ja, des esch e scheener sommer anfang......saï e wadder un kenni zum metze. Hop abwarde ......sie 🌞kommt baal. Scheener daa",None,1260193407,Brigitte Stahl
6367660636581014,https://facebook.com/6367660636581014,"Hello, schener daa an alle es raijt in Erstein seit geuecht owe.... 18 ° um 🕕. 😉 ☔",None,100002690295614,Gilles Guthapfel
6367945873219157,https://facebook.com/6367945873219157,"Guede morje en ālle, en Haegen hammer noumè 13 grad 😡 Raïye raïye un nor a mol raïye à reschdigs spoudyouhrwader , un wénd hāmmer euï. Trozdem schnaguewader, wensch esch en ālle à angenammer daa 🌷.",None,100010411680722,Marie Odile
6367606946586383,https://facebook.com/6367606946586383,Guete Morge. 18° in Sturzelbronn.Fi cht ficht ficht☔☔🌧🌧😥😥☹☹,None,100016679059424,Marguerite Mittelheisser
6368068916540186,https://facebook.com/6368068916540186,"Guede morje en alle 🙋🙋13° grad Raye , Raye , saie wadder 😡schener daa trotzdem in alle..☂️",None,100004121377242,Dominique Schmitt
6367835549896856,https://facebook.com/6367835549896856,"Jaja en niederbronn au raije raije, awer mer han scheeni parablie , schmitzele 🌈😍🙋",None,1597786221,Lucie Laure Reimbold
6368176136529464,https://facebook.com/6368176136529464,"Bei uns, in Ettelbrück, auch.😪😪",None,1269714098,Marc Bier
6363127353701009,https://facebook.com/6363127353701009,Gueder morje bisamme 15° grad en Saverne bedegde himmel..🌥gueder daa in alle 🙋\u200d♀️🙋\u200d♀️,None,100004121377242,Dominique Schmitt
6363023587044719,https://facebook.com/6363023587044719,Hello binander en Haegen hammer 15 grad à greuier hemmel un à besselè sonnè. Esch wensch en alle a angenammer daa 🌞,None,100010411680722,Marie Odile
6362904823723262,https://facebook.com/6362904823723262,"🐸 Bouchourele, 15° in Lingelse , bleuier himmel 🌞 "" d\'sonne schint schon Lang Schang"" 🎎 isch kann chinesich 😂 Un 🇮🇹 viva Italia 🇮🇹 👍👏 Schener monda an alli 😉😘",None,100017610546147,Nini Destrass
6348413431839068,https://facebook.com/6348413431839068,Guadamorga bi nander héta hammer 15 grad én radercha a bar voulka aver hoffentlich vourd's chén.!! Chéna tag an alla foum radio 😘,None,1201613269,Simone Bobenriether
6348552235158521,https://facebook.com/6348552235158521,"Guede morje en ālle Elsasser, en Haegen hammer 14 grad un a scheeni sonne 🌞 am hemmel. Esch wensch en alle a scheener daa un a angenammer wkend",None,100010411680722,Marie Odile
6348676028479475,https://facebook.com/6348676028479475,Guede morje bisamme 🙋en Saverne 15°grad un sonne ☀️hoffentlich vourd's chen..!!!🙂schenner daa in alle,None,100004121377242,Dominique Schmitt
6343490765664668,https://facebook.com/6343490765664668,Hallo guède morje an alle 17 grag um 🕕 in Erstein,None,100002690295614,Gilles Guthapfel
6343788878968190,https://facebook.com/6343788878968190,"🐸 Bouchourele 17° in Lingelse, schon a paar hemele am himmel awer au a bessele sunne 🌤️. Schener da an alli 😉😘",None,100017610546147,Nini Destrass
6343765948970483,https://facebook.com/6343765948970483,Gueder Morje alle 🙋 14° grad en Saverne bedegede himmel 🌤 schenner daa in alle🌺🌹,None,100004121377242,Dominique Schmitt
6343452895668455,https://facebook.com/6343452895668455,"Bouchour bouchour 😃 In Alt Agedorf 17° bedegter himmel.. Wass erwarcht ounss hitt ferr wetter ?? Allewaij et Bessel fonn allem.. Sonne ounn raije, merr lonn ouns ewerache !!! Sonn Sonn bech du béss mett ounss ☹️☹️ Trotzdem scheener daa ann Alli 🤗",None,100004452877429,Sabine Krieger
6343639368983141,https://facebook.com/6343639368983141,Hello binander en Haegen hammer 14 grad un a huffe wolligè am hemmel. Esch wensch en alle a angenammer daa 🌷,None,100010411680722,Marie Odile
6344000812280330,https://facebook.com/6344000812280330,Jetzt lahrt de Petrus Kewel us ! 🌧☔️,None,100000578337644,Didier Adolff
6343392925674452,https://facebook.com/6343392925674452,Guadamorga bi nander Én radercha Hamer 16 grad oun à voulkika hémel hoffentlich Hamer véder souna héta.!!! Chéna tag an alla foum radio 😘,None,1201613269,Simone Bobenriether
6344106065603138,https://facebook.com/6344106065603138,Sylvie Morel Yooo neeeee ... es esch nùmme Raje ! 😘,None,100007862593039,MJ Gillmann
6344022305611514,https://facebook.com/6344022305611514,Guede morja Von London Ver. Hama son 🌻,None,100005925270914,Suzanne Tobin
6338785989468479,https://facebook.com/6338785989468479,Héllo bisamme 🙋En Saverne 14° grad gr....gueder daa in alle 👋🙂🌞,None,100004121377242,Dominique Schmitt
6338676686146076,https://facebook.com/6338676686146076,14 degrés in Mulhouse... Net besser 😭il pleut 😭 scchener daa in alle 😘,None,100010351034510,Martine Beuneche
6338432236170521,https://facebook.com/6338432236170521,"Hello, salut an alle 15° in Erstein um 5 heures 45.. 😉",None,100002690295614,Gilles Guthapfel
6338775082802903,https://facebook.com/6338775082802903,"🐸 Bouchourele, 15° in Lingelse immer noch greuï.......😥 D'nas fol bon dem seuïwetter 🐷 Sech kansestriwelle zit, ich hab a paar kechele gemacht, des esch geud ver de moral 😋 Met de sun im herz ☀️ wensch ich eich alle a schener da 😉😘",None,100017610546147,Nini Destrass
6338853426128402,https://facebook.com/6338853426128402,Guede morje bisame en Haegen hammer noumè 12 grad un à reschdigs fischdès wader. Trozdem wensch esch en alle a angenammer daa 🌷,None,100010411680722,Marie Odile
6333783313302080,https://facebook.com/6333783313302080,Guede morje en Haegen hammer 15 grad un d'feielès sén glégli Esch wensch en ālle à angenammer daa 🌷,None,100010411680722,Marie Odile
6333919269955151,https://facebook.com/6333919269955151,Héllo bisamme 🙋en Saverne 15° grad ..gueder daa in alle,None,100004121377242,Dominique Schmitt
6333592673321144,https://facebook.com/6333592673321144,Guadamorga bi nander mér han 16 grad én radercha oun oiii chén water bis yètza hoffentlich blibtz a so mér han yètza sattt fou dam raga 😁 chéna tag an alla foum radio 😘😘,None,1201613269,Simone Bobenriether
6333669906646754,https://facebook.com/6333669906646754,"Marguerite Mittelheisser wunderschenes bild , schener da in Lingelse 😉",None,100017610546147,Nini Destrass
6333719989975079,https://facebook.com/6333719989975079,"Gruass von Hartmannswiller ...schenes watter, 17°C, d'fegala pfiffa.....hofe ntlich bliebts a so.😎😎",None,100004699921807,Remy Gullung
6333718846641860,https://facebook.com/6333718846641860,Guete morje 15 °un Neuviller la Roche E foto von hit morje met dere weldsau De lecht dàà arweit for de ferien 😄Sheener dàà in alle,None,100048951886347,Yolande Hess
6333683066645438,https://facebook.com/6333683066645438,"🐸 Bouchourele, 16° in Lingelse, d'sunne zeit sich schon hit morje ☀️ noch a paar wollige awer d'feyele pfiffe 🐦 🎵🎵 Schener da an alli 😉😘",None,100017610546147,Nini Destrass
6329044207109324,https://facebook.com/6329044207109324,"Gruass von Hartmannswiller mett 16°C...und ragnerisch. Simonla vu Raderscha , scheckmer dini sounna 🥰",None,100004699921807,Remy Gullung
6329372913743120,https://facebook.com/6329372913743120,Guede morje en Saverne 13° grad un raiye .....🌧gueder daa in alle schusss,None,100004121377242,Dominique Schmitt
6329239837089761,https://facebook.com/6329239837089761,Guede morje en Haegen hammer 13 grad un raïye. Ass dad yetzt băl lănge med dem dragwader. Trozdem wensch esch en alle a angenammer daa 🌷,None,100010411680722,Marie Odile
6329130253767386,https://facebook.com/6329130253767386,"🐸 Bouchourele, 16° un reje in Lingelse, seuï 🐷 wetter 😠s'ded jetz bald lange 😡........ Trozdem schener da an alli 😉😘",None,100017610546147,Nini Destrass
6329145457099199,https://facebook.com/6329145457099199,Guete Morge. Emmer noch Regen. Wo esch Sonne un wenn se schin esch a gralle Hetch un den wedder Gewetter.16 ° in L Lingelse.🌧🌧☔☔🌧🌧,None,100016679059424,Marguerite Mittelheisser
6328904760456602,https://facebook.com/6328904760456602,Guadamorga bi nander mér han 16 grad én radercha séch Nass aver d'souna chint cho ☀️ chéna tag an alla foum radio 😘😘😘,None,1201613269,Simone Bobenriether
6329046920442386,https://facebook.com/6329046920442386,"Bouchour, bouchour, 😀 Greuer himmel ėnn Alt Agedorf 💦🌂☔ de raaje macht eui mett, der hett hitt mett welle speele 😌 17° Hoffentlich vegesst d'Sonn nett wedder onff ze trette 🌞🌝☀ Merr hann schonn Seensucht denoch... Trotzdem scheener daa ann Alli.",None,100004452877429,Sabine Krieger
6328910397122705,https://facebook.com/6328910397122705,Jean Marie Wolff ér han chance 22 grad 👍👍👍 chéna tag nor,None,1201613269,Simone Bobenriether
6315042258509519,https://facebook.com/6315042258509519,"Guede morje en ālle Elsasser, en Haegen hammer noumè 11 grad awer à haller hemmel. Esch wensch en alle a scheener daa 🌞 un à angenammer wkend .",None,100010411680722,Marie Odile
6314995405180871,https://facebook.com/6314995405180871,Jean Marie Wolff gueti cure Profitiere 🌕🌕,None,100048951886347,Yolande Hess
6314873905193021,https://facebook.com/6314873905193021,Heirich Jacqueline Schon wach😁,None,100048951886347,Yolande Hess
6315135315166880,https://facebook.com/6315135315166880,Saverne 11°grad awer d'Sonn kommt🙂gueder daa in alle ..😎🙋,None,100004121377242,Dominique Schmitt
6316597235020688,https://facebook.com/6316597235020688,France Bleu Elsass 😉,None,129343283755405,Musée Unterlinden
6310405345639877,https://facebook.com/6310405345639877,Gueder morje bisamme 🙋13° grad en Saverne greuer himmel ☔️ schener daa in alle ...,None,100004121377242,Dominique Schmitt
6305253412821737,https://facebook.com/6305253412821737,"🐸 Bouchourele, 14° in Lingelse, ken reje, awer a greuier himmel, hoffe mer d'sun zeit sich hit. Schener da an alli 😉😘",None,100017610546147,Nini Destrass
6305309086149503,https://facebook.com/6305309086149503,Guede morje binander en Haegen hammer noumè 11 grad un raïye. Trozdem fischdè wader wensch esch en alle a angenammer daa 🌷,None,100010411680722,Marie Odile
6305974112749667,https://facebook.com/6305974112749667,Guede Morje bisame in Heiligenberg han mir Spotjohrwadder. Es esch frisch un de Himmel esch mit decke Wolige gelade. Es esch alles trurig zetter dass Franrich verlore hett.Awer nur em Raye schient wedder d'Sonn. Un d'Litt uff de Terrasse hann jetzt e Anorak an... Trozdem scheni Zitt in alle 😚,None,100003642140901,Michel Klein
6305558879457857,https://facebook.com/6305558879457857,Güede morje bisamme 16° in Awenem oün ràïje 🌧.Schéner dàà in alle.,None,100007443578958,Daniel Pfifferling
6305199656160446,https://facebook.com/6305199656160446,"Armand Geber, as gatt jetz bàl lànge...!😤",None,100001762810088,Norbert Gross
6305454746134937,https://facebook.com/6305454746134937,Guede morje bisamme 🙋 en Saverne 15° grad fischdè wader wensch en alle gueder daa...😊,None,100004121377242,Dominique Schmitt
6305691442777934,https://facebook.com/6305691442777934,"Guada morja, groj, bedeckt, 13 gràd in kuana. Rùmàdissawader😠😠 Schena dàj in àlla.",None,1626404696,Christiane Cayre
6300403513306727,https://facebook.com/6300403513306727,"Guede morije, 16,8° en Zierezoffe, bewelkt awa droged on von denne schlemme Gewetter sen ma verschont geblewe geschd z'owe, em Schwooweland on Nordschwarzwald heds forchdbar gemacht 😨",None,100002911324636,Gerhard Grampp
6300643933282685,https://facebook.com/6300643933282685,Guadamorga bi nander mér han 16 grad én radercha oun a bleuia Himmel guada tag an ganzi équip 😘,None,1201613269,Simone Bobenriether
6300787303268348,https://facebook.com/6300787303268348,"🐸 Bouchourele, 18° in Lingelse un a bessele sunne ☀️ Schener da an alli 😉😘",None,100017610546147,Nini Destrass
6300883816592030,https://facebook.com/6300883816592030,"Guada morja bisàme, 17 gràd in kuana, d'sun schint, s'het wedder schen gerajt,, die tomàta wara làngsàm rot A schena dàj 😘",None,1626404696,Christiane Cayre
6300720686608343,https://facebook.com/6300720686608343,Gueder morje bisamme °16°grad en saverne 🙂schener daa in alle ....😎,None,100004121377242,Dominique Schmitt
6295931027087309,https://facebook.com/6295931027087309,Guede morje bisame en Haegen hammer 16 grad un wolligè am hemmel. Esch wensch en alle a scheener daa 🌷,None,100010411680722,Marie Odile
6295984230415322,https://facebook.com/6295984230415322,Salut bisame 🙋🙋 en Saverne 16°grad un wollige im hemmel🌧🌧 schener daa in alle ...🖐,None,100004121377242,Dominique Schmitt
6296134623733616,https://facebook.com/6296134623733616,"Oh jé, s'het gerajt d'hàlb nàcht in kuana. Un s'esch noch zemlig groj met 16 gràd un a lichta wend. Schena dàj 🌧️☀️🌧️☀️",None,1626404696,Christiane Cayre
6281652345181844,https://facebook.com/6281652345181844,"Guede morye Elsesser 😁 Mieses wetter hit. 17° Greuer himmel, es raijt, oun raijt... De bode hett garr kenn zitt ferr alles schlougge. Trotzdem scheener daa an alli uss Alt Egedorf... ☔🌂💦",None,100004452877429,Sabine Krieger
6281695401844205,https://facebook.com/6281695401844205,"Oh yeee oh yeee 😡 en Haegen hammer à rechdigs schnaguewader 🐌, ass hăld nét méd raïye. Guede morje trozdem en ālle, noumè 12 grad. Trozdem dragwader wensch esch en alle a scheener daa un a angenammer wkend.",None,100010411680722,Marie Odile
6281980488482363,https://facebook.com/6281980488482363,"Salut bisàme,15 gràd in kuana, groj un ficht, scnackafacht im gàrda🐌🐌. Schena dàj 😘",None,1626404696,Christiane Cayre
6279904015356677,https://facebook.com/6279904015356677,Scheeni Elsass Fan Dàà bisamme 🥨,None,651098746,Uho Lee
6281996295147449,https://facebook.com/6281996295147449,S'Kànsdi Fier ! 😉,None,100000879128499,Michel Bock
6276891112324634,https://facebook.com/6276891112324634,"Guede morye uss Alt Egedorf 😄 De Nacht am 3 uhr schweress Gewetter, es het gued gerajt, gedonnert... Jetzt hann merr noch a greuer himmel. 17 ° ess ech guet abgekehlt😄 Merr hoffe d'Sonn zeitt doch e bessel sinni naass ! Gueder daa 😘😘",None,100004452877429,Sabine Krieger
6276756999004712,https://facebook.com/6276756999004712,Guadamorga bi nander mér hann 15 grad én radercha Dass éch prima chéni souna oun a bétzala vissi woulka.!!! Chéna tag an ganza équip 😘😘😘,None,1201613269,Simone Bobenriether
6276992112314534,https://facebook.com/6276992112314534,Guede morje bisamme enSaverne 15° grad frisch isch hit Morje...😞🌧 gueder daail alle ...🙋,None,100004121377242,Dominique Schmitt
6276677679012644,https://facebook.com/6276677679012644,"Guede morje 16,4 grad reje wetter in Winge sur Moder schenner da in alle 🌦☔",None,100010349680375,Clément Christiane Staub
6279910528689359,https://facebook.com/6279910528689359,Scheeni Elsass Fan Dàà bisamme 🥨,None,651098746,Uho Lee
6271757249504687,https://facebook.com/6271757249504687,"🐸 Bouchourele, 17° in Lingelse, greuer himel.....de Léo esch froh, sech nemi so warm 😺 Schener da an alli 😉😘",None,100017610546147,Nini Destrass
6271803776166701,https://facebook.com/6271803776166701,Nini Destrass jeta heter nem zu worm ☀️,None,100048951886347,Yolande Hess
6271968636150215,https://facebook.com/6271968636150215,Salut bisame es het viel reje Ket hit morje ich bin tropf nass wore 😉🌞,None,100000997093451,Brigitte Baerthel
6271741049506307,https://facebook.com/6271741049506307,Salut bisame 14 grad in Winge sur Moder schenner daa in alle ☔🌦,None,100010349680375,Clément Christiane Staub
6272110056136073,https://facebook.com/6272110056136073,Héllo👋binander enSaverne 15° grad schenner daa in alle 🙋,None,100004121377242,Dominique Schmitt
6262483433765402,https://facebook.com/6262483433765402,"Guede Morje😁 E paar Wollige senn noch am Himmel, awer d'Sonn ech schon weeder guet heiss !! D'Rose henge de Ressel noch dem ravie, awer dess hett gued gemacht, Besser Gschloffe !! 19° am dreifertel sewe... E genuss 😚 Scheener daa ann alli uss Alt Egedorf 😘😘",None,100004452877429,Sabine Krieger
6262501810430231,https://facebook.com/6262501810430231,"🐸 Bouchourele, 17° in Lingelse, noch a paar wollige awer d'sonne zeit sich schon 🌞 der reje het gueut gemacht, mer kann weder schnuffe 😄 Schener da an alli 😉😘",None,100017610546147,Nini Destrass
6262498983763847,https://facebook.com/6262498983763847,Brrr...sesch kanlt....gruass von Hartmannswiller mett 16°C...und 35 mm raga geschtert. Guata tag en anlla 🥰,None,100004699921807,Remy Gullung
6262361583777587,https://facebook.com/6262361583777587,Salut bisame 14 grad in Winge sur Moder schenner daa in alle 😉,None,100010349680375,Clément Christiane Staub
6262650140415398,https://facebook.com/6262650140415398,Guede morjje bisame en Saverne 15°grad schonn esch doo 🌞 gueder daa in alle 🙋\u200d♀️,None,100004121377242,Dominique Schmitt
6262512787095800,https://facebook.com/6262512787095800,Guede morje bisame. En Haegen hammer 15 grad un d'sonne esch eui schonn dooo. De raïye hett gued hābgèïld . Esch wensch en alle a scheener daa 🌞,None,100010411680722,Marie Odile
6251644281515984,https://facebook.com/6251644281515984,Alex Pfiff was esch dann ahngestellt??? 😂,"datetime.datetime(2021, 6, 13, 10, 39, 27, 45336)",1364377191,Yann Clauss
6248796111800801,https://facebook.com/6248796111800801,Salut bisame 20 grad in Winge sur Moder schenner daa in alle ☀️😎,"datetime.datetime(2021, 6, 13, 10, 39, 37, 294878)",100010349680375,Clément Christiane Staub
6248917328455346,https://facebook.com/6248917328455346,"Guede morje binander en Haegen esch schonn gued wārm 22 grad. A bedegder hemmel, d'feielès p'fiffè un de gūgelhāhn graïd. S'geweder esch nett wid. Esch wensch en alle a scheener daa 🌞 un a angenammer wkend.","datetime.datetime(2021, 6, 13, 10, 39, 37, 306835)",100010411680722,Marie Odile
6248833961797016,https://facebook.com/6248833961797016,"🐸 Bouchourele, schon 23° in Lingelse, noch a warmer da 🥵 Miner Léo söcht d'freche im lavabo 😺😂 Schener da an alli 😉😘","datetime.datetime(2021, 6, 13, 10, 39, 37, 322603)",100017610546147,Nini Destrass
6248963791784033,https://facebook.com/6248963791784033,Nini Destrass ar het racht😍,"datetime.datetime(2021, 6, 13, 10, 39, 37, 690040)",100048951886347,Yolande Hess
6240123672668045,https://facebook.com/6240123672668045,Hello bisamme 17° grad en Saverne un a bleuier himmel schener daa in alle 🙋🙋😎🌼,"datetime.datetime(2021, 6, 13, 10, 39, 59, 53163)",100004121377242,Dominique Schmitt
6240019236011822,https://facebook.com/6240019236011822,"🐸 Bouchourele, 17° in Lingelse, s'wird warm 😎🌞 Schener da an alli 😉😘","datetime.datetime(2021, 6, 13, 10, 39, 59, 84406)",100017610546147,Nini Destrass
6240323185981427,https://facebook.com/6240323185981427,"Guada morja, 16 gràd in kuana, Sun, Sun ,Sun. A schena dàj in àlla ☀️☀️☀️","datetime.datetime(2021, 6, 13, 10, 39, 59, 394251)",1626404696,Christiane Cayre
6239870879359991,https://facebook.com/6239870879359991,Guede morje 15 grad in Winge sur Moder schenner daa in alle 😎☀️😉,"datetime.datetime(2021, 6, 13, 10, 39, 59, 733037)",100010349680375,Clément Christiane Staub
6239991969347882,https://facebook.com/6239991969347882,Hello binander en Haegen hammer 15 grad un à bleuier. Hitt wõrd weder gued hèiss. Bliewe ālli en de schadd. Esch wensch en alle a scheener daa 🌞 🌷 🍦,"datetime.datetime(2021, 6, 13, 10, 40, 0, 76573)",100010411680722,Marie Odile
6235191169827962,https://facebook.com/6235191169827962,Guadamorga bi nander Én radercha Hamer 16 grad à bleuia Himmel oun d'fégala pfiffa cho !! Chéna tag an alla foum radio 😘😘😘,"datetime.datetime(2021, 6, 13, 10, 40, 7, 340344)",1201613269,Simone Bobenriether
6235223066491439,https://facebook.com/6235223066491439,"Salut bisame 14,4 grad in Winge sur Moder schenner daa in alle 😉😎","datetime.datetime(2021, 6, 13, 10, 40, 7, 405048)",100010349680375,Clément Christiane Staub
6235288016484944,https://facebook.com/6235288016484944,Guede morje binander en Haegen hammer 14grad un à bleuier hemmel. Esch wensch en alle a scheener daa 🌞,"datetime.datetime(2021, 6, 13, 10, 40, 7, 420664)",100010411680722,Marie Odile
6235503599796719,https://facebook.com/6235503599796719,Jezt hann mir andlich schen Wadder. In Heligenberg hann mir im momant 14.9 Grad un es bloost e frisches Liftele. Hoffenlich bloost eui des Liftele a paar mol de ⚽️in's ditschTorr.Uff jede fall muen d'Franzose gewinne. Hoffe mers bechte. E glicklicher Deui in alle un eui im France bleu Eslass⚽️⚽️🇫🇷🇫🇷 Pronostik 2 null fer d'Bleuye....,"datetime.datetime(2021, 6, 13, 10, 40, 7, 420664)",100003642140901,Michel Klein
6235542193126193,https://facebook.com/6235542193126193,Guede morje binander 🙋\u200d♀️🙋\u200d♀️en Saverne 17°grad esch wensch en alle a schenner daa 🌼😎,"datetime.datetime(2021, 6, 13, 10, 40, 7, 436288)",100004121377242,Dominique Schmitt
